"","stationid","lat","lon","source"
"30654","ZA_0000153",-32.5536,26.6708,"gsim"
"30655","ZA_0000154",-32.8753,27.3828,"gsim"
"30656","ZA_0000155",-32.7317,27.2933,"gsim"
"30657","ZA_0000156",-30.7342,29.8286,"gsim"
"30658","ZA_0000157",-32.8017,27.8553,"gsim"
"30659","ZA_0000158",-32.5756,27.6225,"gsim"
"30660","ZA_0000159",-32.5792,27.3658,"gsim"
"30661","ZA_0000160",-32.5161,27.5236,"gsim"
"30662","ZA_0000161",-29.7769,29.4706,"gsim"
"30663","ZA_0000162",-32.5164,28.0181,"gsim"
"30664","ZA_0000163",-29.7472,29.5389,"gsim"
"30665","ZA_0000164",-29.9881,29.8517,"gsim"
"30666","ZA_0000165",-30.4036,29.8944,"gsim"
"30667","ZA_0000166",-32.0503,26.7897,"gsim"
"30668","ZA_0000167",-29.7436,29.9047,"gsim"
"30669","ZA_0000168",-30.1689,30.6969,"gsim"
"30670","ZA_0000169",-29.8622,30.2442,"gsim"
"30671","ZA_0000170",-29.8425,30.2689,"gsim"
"30672","ZA_0000171",-29.8461,30.2639,"gsim"
"30673","ZA_0000172",-29.8472,30.2353,"gsim"
"30674","ZA_0000173",-29.7489,30.3169,"gsim"
"30675","ZA_0000174",-29.4425,30.1483,"gsim"
"30676","ZA_0000175",-29.3817,30.2775,"gsim"
"30677","ZA_0000176",-29.4231,30.4881,"gsim"
"30678","ZA_0000177",-29.5125,30.0942,"gsim"
"30679","ZA_0000178",-29.4872,30.2375,"gsim"
"30680","ZA_0000179",-31.9228,26.7856,"gsim"
"30681","ZA_0000180",-31.7442,26.5839,"gsim"
"30682","ZA_0000181",-31.9203,28.4478,"gsim"
"30683","ZA_0000182",-29.0714,30.2456,"gsim"
"30684","ZA_0000183",-29.0331,30.36,"gsim"
"30685","ZA_0000184",-29.36,29.8808,"gsim"
"30686","ZA_0000185",-29.2661,29.8678,"gsim"
"30687","ZA_0000186",-29.2383,29.7878,"gsim"
"30688","ZA_0000187",-31.5842,28.7842,"gsim"
"30689","ZA_0000188",-31.0717,28.3533,"gsim"
"30690","ZA_0000189",-31.0317,28.8844,"gsim"
"30691","ZA_0000190",-30.5706,29.15,"gsim"
"30692","ZA_0000191",-31.4958,29.5286,"gsim"
"30693","ZA_0000192",-30.5683,29.4222,"gsim"
"30694","ZA_0000193",-29.7151,30.8692,"gsim"
"30695","ZA_0000194",-29.1617,30.6297,"gsim"
"30696","ZA_0000195",-29.0089,30.7886,"gsim"
"30697","ZA_0000196",-29.5336,31.0892,"gsim"
"30698","ZA_0000197",-29.6031,31.0164,"gsim"
"30699","ZA_0000198",-27.4358,29.9758,"gsim"
"30700","ZA_0000199",-28.3097,30.1478,"gsim"
"30701","ZA_0000200",-28.4047,30.0128,"gsim"
"30702","ZA_0000201",-27.8497,29.8406,"gsim"
"30703","ZA_0000202",-27.8967,29.9531,"gsim"
"30704","ZA_0000203",-27.9231,29.9492,"gsim"
"30705","ZA_0000204",-29.0667,29.7481,"gsim"
"30706","ZA_0000205",-28.0592,30.3733,"gsim"
"30707","ZA_0000206",-27.6025,29.9425,"gsim"
"30708","ZA_0000207",-29.1403,31.3925,"gsim"
"30709","ZA_0000208",-28.7358,29.8208,"gsim"
"30710","ZA_0000209",-28.7217,29.3756,"gsim"
"30711","ZA_0000210",-28.7378,29.3522,"gsim"
"30712","ZA_0000211",-28.8181,29.545,"gsim"
"30713","ZA_0000212",-28.7239,29.3514,"gsim"
"30714","ZA_0000213",-28.5081,29.3481,"gsim"
"30715","ZA_0000214",-28.8922,29.7703,"gsim"
"30716","ZA_0000215",-28.6731,29.0856,"gsim"
"30717","ZA_0000216",-28.8125,29.3106,"gsim"
"30718","ZA_0000217",-28.7961,29.3028,"gsim"
"30719","ZA_0000218",-27.8975,30.8836,"gsim"
"30720","ZA_0000219",-28.3092,31.9022,"gsim"
"30721","ZA_0000220",-28.0694,31.5494,"gsim"
"30722","ZA_0000221",-28.3314,32.3611,"gsim"
"30723","ZA_0000222",-27.6603,32.4225,"gsim"
"30724","ZA_0000223",-34.0028,20.6561,"gsim"
"30725","ZA_0000224",-33.9106,20.7131,"gsim"
"30726","ZA_0000225",-34.0203,20.5356,"gsim"
"30727","ZA_0000226",-34.0925,21.2942,"gsim"
"30728","ZA_0000227",-34.015,21.2892,"gsim"
"30729","ZA_0000228",-28.8728,31.4572,"gsim"
"30730","ZA_0000229",-29.0103,31.4592,"gsim"
"30731","ZA_0000230",-28.8728,31.4572,"gsim"
"30732","ZA_0000231",-28.7481,31.7456,"gsim"
"30733","ZA_0000232",-24.3311,30.7414,"gsim"
"30734","ZA_0000233",-24.2681,29.8011,"gsim"
"30735","ZA_0000234",-24.9264,29.3894,"gsim"
"30736","ZA_0000235",-25.8092,29.3194,"gsim"
"30737","ZA_0000236",-25.8189,29.3375,"gsim"
"30738","ZA_0000237",-25.7925,28.755,"gsim"
"30739","ZA_0000238",-25.6469,28.3903,"gsim"
"30740","ZA_0000239",-24.0092,30.6722,"gsim"
"30741","ZA_0000240",-24.1226,30.3584,"gsim"
"30742","ZA_0000241",-24.1239,30.3553,"gsim"
"30743","ZA_0000242",-24.035,30.4333,"gsim"
"30744","ZA_0000243",-24.5561,31.0322,"gsim"
"30745","ZA_0000244",-24.9119,30.1031,"gsim"
"30746","ZA_0000245",-25.0358,30.2192,"gsim"
"30747","ZA_0000246",-24.6869,30.8136,"gsim"
"30748","ZA_0000247",-23.5267,31.4033,"gsim"
"30749","ZA_0000248",-22.8378,31.2372,"gsim"
"30750","ZA_0000249",-24.1594,27.4792,"gsim"
"30751","ZA_0000250",-22.9078,30.5281,"gsim"
"30752","ZA_0000251",-22.7708,30.5389,"gsim"
"30753","ZA_0000252",-23.1122,30.3894,"gsim"
"30754","ZA_0000253",-25.7769,27.7611,"gsim"
"30755","ZA_0000254",-24.2828,28.0897,"gsim"
"30756","ZA_0000255",-24.2164,27.9731,"gsim"
"30757","ZA_0000256",-23.7636,27.9081,"gsim"
"30758","ZA_0000257",-22.9508,27.9736,"gsim"
"30759","ZA_0000258",-25.9914,27.8419,"gsim"
"30760","ZA_0000259",-25.8092,27.4758,"gsim"
"30761","ZA_0000260",-25.72,27.1856,"gsim"
"30762","ZA_0000261",-25.6372,27.0269,"gsim"
"30763","ZA_0000262",-25.5381,26.1036,"gsim"
"30764","ZA_0000263",-25.8142,26.0491,"gsim"
"30765","ZA_0000264",-23.0674,29.5789,"gsim"
"30766","ZA_0000265",-22.2244,29.9869,"gsim"
"30767","ZA_0000266",-22.2261,29.9903,"gsim"
"30768","ZA_0000267",-24.5786,28.6394,"gsim"
"30769","ZA_0000268",-24.6653,28.475,"gsim"
"30770","ZA_0000269",-24.7714,28.3481,"gsim"
"30771","ZA_0000270",-24.6631,28.4547,"gsim"
"30772","ZA_0000271",-24.6714,28.5603,"gsim"
"30773","ZA_0000272",-24.6333,28.5964,"gsim"
"30774","ZA_0000273",-24.602,28.6075,"gsim"
"30775","ZA_0000274",-23.9817,28.3994,"gsim"
"30776","ZA_0000275",-26.0064,29.2539,"gsim"
"30777","ZA_0000276",-24.68,30.8019,"gsim"
"30778","ZA_0000277",-25.6822,31.7817,"gsim"
"30779","ZA_0000278",-25.8389,30.6842,"gsim"
"30780","ZA_0000279",-24.4494,31.9767,"gsim"
"30781","ZA_0000280",-26.0361,30.9975,"gsim"
"30782","ZA_0000281",-25.6736,31.5753,"gsim"
"30783","ZA_0000282",-25.3636,31.9556,"gsim"
"30784","ZA_0000283",-25.4697,31.0881,"gsim"
"30785","ZA_0000284",-25.4486,30.7117,"gsim"
"30786","ZA_0000285",-25.2783,31.6225,"gsim"
"30787","ZA_0000286",-25.4622,31.0831,"gsim"
"30788","ZA_0000287",-25.4325,30.9656,"gsim"
"30789","ZA_0000288",-25.3822,30.7014,"gsim"
"30790","ZA_0000289",-25.4903,30.6983,"gsim"
"30791","ZA_0000290",-25.6464,30.2775,"gsim"
"30792","ZA_0000291",-25.6583,30.2603,"gsim"
"30793","ZA_0000292",-25.7117,30.835,"gsim"
"30794","ZA_0000293",-25.2892,30.5678,"gsim"
"30795","ZA_0000294",-25.2875,30.5708,"gsim"
"30796","ZA_0000295",-25.2975,30.5956,"gsim"
"30797","ZA_0000296",-25.2956,30.5669,"gsim"
"30798","ZA_0000297",-25.3158,31.0553,"gsim"
"30799","ZA_0000298",-25.6108,30.8747,"gsim"
"30800","ZA_0000299",-25.73,30.9783,"gsim"
"30801","ZA_0000300",-25.7164,30.7875,"gsim"
"30802","ZA_0000301",-25.7858,30.9242,"gsim"
"30803","ZA_0000302",-25.0306,31.1264,"gsim"
"30804","ZA_0000303",-25.0889,30.7778,"gsim"
"30805","ZA_0000304",-25.0917,30.7781,"gsim"
"30806","ZA_0000305",-25.0761,31.1303,"gsim"
"30807","ZA_0000306",-25.1536,31.0022,"gsim"
"30808","ZA_0000307",-24.9931,30.8142,"gsim"
"30809","ZA_0000308",-24.7533,31.3883,"gsim"
"30810","ZA_0000309",-26.2797,30.5942,"gsim"
"30811","ZA_0000310",-26.2606,30.5497,"gsim"
"30812","ZA_0000311",-27.5281,30.8539,"gsim"
"30813","ZA_0000312",-27.3947,31.6425,"gsim"
"30814","ZA_0000313",-26.5044,30.6281,"gsim"
"30815","ZA_0000314",-26.4833,30.6339,"gsim"
"30816","ZA_0000315",-26.7503,30.4664,"gsim"
"30817","ZA_0000316",-27.1144,30.8314,"gsim"
"30818","ZM_0000001",-8.95,31.1833,"gsim"
"30819","ZM_0000002",-8.8333,31.3833,"gsim"
"30820","ZM_0000003",-16.1167,23.25,"gsim"
"30821","ZM_0000004",-14.3833,23.2333,"gsim"
"30822","ZM_0000005",-11.1333,24.25,"gsim"
"30823","ZM_0000006",-13.3333,23.15,"gsim"
"30824","ZM_0000007",-11.2333,24.25,"gsim"
"30825","ZM_0000008",-13.6,24.2166,"gsim"
"30826","ZM_0000009",-11.5333,24.4166,"gsim"
"30827","ZM_0000010",-12.4,26.25,"gsim"
"30828","ZM_0000011",-13.45,25.8667,"gsim"
"30829","ZM_0000012",-17.2167,26.4833,"gsim"
"30830","ZM_0000013",-11.7833,27.1667,"gsim"
"30831","ZM_0000014",-15.8166,28.2166,"gsim"
"30832","ZM_0000015",-15.75,27.03,"gsim"
"30833","ZM_0000016",-15.7667,26.0166,"gsim"
"30834","ZM_0000017",-14.9333,25.9166,"gsim"
"30835","ZM_0000018",-14.4166,27,"gsim"
"30836","ZM_0000019",-13.65,27.6167,"gsim"
"30837","ZM_0000020",-14.5667,26.45,"gsim"
"30838","ZM_0000021",-16.1666,28.0166,"gsim"
"30839","ZM_0000022",-15.9,27.6833,"gsim"
"30840","ZM_0000023",-16.25,28.13,"gsim"
"30841","ZM_0000024",-15.9666,27.6,"gsim"
"30842","ZM_0000025",-13.7,26.3333,"gsim"
"30843","ZM_0000026",-13.8333,27.3667,"gsim"
"30844","ZM_0000027",-12.9166,27.35,"gsim"
"30845","ZM_0000028",-13.3,28.2166,"gsim"
"30846","ZM_0000029",-13.4,27.82,"gsim"
"30847","ZM_0000030",-13.25,28.1333,"gsim"
"30848","ZM_0000031",-13.2167,28.4,"gsim"
"30849","ZM_0000032",-13.1833,28.5833,"gsim"
"30850","ZM_0000033",-12.88,28.25,"gsim"
"30851","ZM_0000034",-12.4167,27.7333,"gsim"
"30852","ZM_0000035",-12.2667,26.8,"gsim"
"30853","ZM_0000036",-11.8666,27.1333,"gsim"
"30854","ZM_0000037",-12.8666,28.3667,"gsim"
"30855","ZM_0000038",-13.25,28.2167,"gsim"
"30856","ZM_0000039",-14.3,28.55,"gsim"
"30857","ZM_0000040",-14.9667,30.2167,"gsim"
"30858","ZM_0000041",-15.3333,28.3333,"gsim"
"30859","ZM_0000042",-14.9666,22.6833,"gsim"
"30860","ZM_0000043",-11.9666,28.75,"gsim"
"30861","ZM_0000044",-10.7166,29.0833,"gsim"
"30862","ZM_0000045",-10.4666,29.05,"gsim"
"30863","ZM_0000046",-9.4833,30.2333,"gsim"
"30864","ZM_0000047",-8.9,29.9666,"gsim"
"30865","ZM_0000048",-9.85,28.95,"gsim"
"30866","ZM_0000049",-10.95,31.07,"gsim"
"30867","ZM_0000050",-10,32.1667,"gsim"
"30868","ZM_0000051",-11.2167,31.6667,"gsim"
"30869","ZM_0000052",-11.4972,31.2833,"gsim"
"30870","ZM_0000053",-10.1833,30.9667,"gsim"
"30871","ZM_0000054",-11.8333,31.3833,"gsim"
"30872","ZM_0000055",-11.7333,31.4833,"gsim"
"30873","ZM_0000056",-10.15,31.25,"gsim"
"30874","ZM_0000057",-10.1333,31.3667,"gsim"
"30875","ZM_0000058",-10.1333,31.3666,"gsim"
"30876","ZM_0000059",-9.6666,32.7166,"gsim"
"30877","ZW_0000001",-20.25,28.05,"gsim"
"30878","ZW_0000002",-18.3833,26.3167,"gsim"
"30879","ZW_0000003",-18.4,26.7667,"gsim"
"30880","ZW_0000004",-18.4,26.6,"gsim"
"30881","ZW_0000005",-18.6,27.1667,"gsim"
"30882","ZW_0000006",-18.5667,27.55,"gsim"
"30883","ZW_0000007",-18.6667,27.5667,"gsim"
"30884","ZW_0000008",-18.95,27.7667,"gsim"
"30885","ZW_0000009",-20.0833,28.5333,"gsim"
"30886","ZW_0000010",-19.75,29.4167,"gsim"
"30887","ZW_0000011",-19.65,29.3667,"gsim"
"30888","ZW_0000012",-19.6167,29.4,"gsim"
"30889","ZW_0000013",-18.7167,28.8,"gsim"
"30890","ZW_0000014",-19.0667,30.35,"gsim"
"30891","ZW_0000015",-19.05,30.2833,"gsim"
"30892","ZW_0000016",-19.0333,30.3333,"gsim"
"30893","ZW_0000017",-19,30.35,"gsim"
"30894","ZW_0000018",-18.45,29.9833,"gsim"
"30895","ZW_0000019",-18.1167,30.2167,"gsim"
"30896","ZW_0000020",-18.25,30.7667,"gsim"
"30897","ZW_0000021",-17.5,29.4,"gsim"
"30898","ZW_0000022",-18.85,29.8167,"gsim"
"30899","ZW_0000023",-18.8167,30.3167,"gsim"
"30900","ZW_0000024",-18.6667,30.5167,"gsim"
"30901","ZW_0000025",-17.6167,30.6167,"gsim"
"30902","ZW_0000026",-18.0667,31.0667,"gsim"
"30903","ZW_0000027",-17.5833,32.0333,"gsim"
"30904","ZW_0000028",-17.85,31.15,"gsim"
"30905","ZW_0000029",-17.85,31.15,"gsim"
"30906","ZW_0000030",-18,31.15,"gsim"
"30907","ZW_0000031",-18.0167,32.15,"gsim"
"30908","ZW_0000032",-18.2,32.2,"gsim"
"30909","ZW_0000033",-18.2167,32.2167,"gsim"
"30910","ZW_0000034",-17.6333,31.6,"gsim"
"30911","ZW_0000035",-17.1667,31.5,"gsim"
"30912","ZW_0000036",-17.25,30.95,"gsim"
"30913","ZW_0000037",-17.1667,30.9833,"gsim"
"30914","ZW_0000038",-17.2167,30.9833,"gsim"
"30915","ZW_0000039",-18.1833,32.8167,"gsim"
"30916","ZW_0000040",-17.3667,31.4333,"gsim"
"30917","ZW_0000041",-19.85,32.8,"gsim"
"30918","ZW_0000042",-19.8333,32.7833,"gsim"
"30919","ZW_0000043",-19.7667,32.6667,"gsim"
"30920","ZW_0000044",-18.6667,32.85,"gsim"
"30921","ZW_0000045",-20.2667,32.8333,"gsim"
"30922","ZW_0000046",-20.2667,32.6667,"gsim"
"30923","ZW_0000047",-20.2167,32.6,"gsim"
"30924","ZW_0000048",-18.4,32.7833,"gsim"
"30925","ZW_0000049",-21.1833,32.2833,"gsim"
"30926","ZW_0000050",-20.6167,30.45,"gsim"
"30927","ZW_0000051",-19.8833,29.95,"gsim"
"30928","ZW_0000052",-19.7833,29.9167,"gsim"
"30929","ZW_0000053",-31.1667,31.1333,"gsim"
"30930","ZW_0000054",-20.1167,30.8667,"gsim"
"30931","ZW_0000055",-19.8167,30.7333,"gsim"
"30932","ZW_0000056",-20.1,30.9,"gsim"
"30933","ZW_0000057",-20.1,31.0833,"gsim"
"30934","ZW_0000058",-20.1167,31.0167,"gsim"
"30935","ZW_0000059",-20.0833,31.0667,"gsim"
"30936","ZW_0000060",-20.4833,31.5333,"gsim"
"30937","ZW_0000061",-20.1667,31.6,"gsim"
"30938","ZW_0000062",-20.5667,30.2833,"gsim"
"30939","ZW_0000063",-20.3667,29.9,"gsim"
"30940","ZW_0000064",-19.2167,32.0167,"gsim"
"30941","ZW_0000065",-18.9167,31.95,"gsim"
"30942","ZW_0000066",-18.9167,32.4167,"gsim"
"30943","ZW_0000067",-19.7667,32.4,"gsim"
"30944","ZW_0000068",-18.8833,32.4333,"gsim"
"30945","ZW_0000069",-20.9667,28.35,"gsim"
"30946","ZW_0000070",-20.5667,28.3833,"gsim"
"30947","ZW_0000071",-20.5333,28.35,"gsim"
"30948","ZW_0000072",-20.9,28.7833,"gsim"
"30949","ZW_0000073",-21.0833,28.8333,"gsim"
"30950","ZW_0000074",-20.9833,28.45,"gsim"
"30951","ZW_0000075",-20.75,28.9333,"gsim"
"30952","ZW_0000076",-21.4167,29.4,"gsim"
"30953","ZW_0000077",-19.95,29.2,"gsim"
"30954","ZW_0000078",-19.9833,29.1667,"gsim"
"30955","ZW_0000079",-20.7833,29.3667,"gsim"
"30956","ZW_0000080",-20.6,29.4167,"gsim"
"30957","ZW_0000081",-20.8333,29.9333,"gsim"
"30958","ZW_0000082",-20.6,29.6,"gsim"
"30959","ZW_0000083",-22.2167,29.9833,"gsim"
"33551","Chile_01001001",-18.0769,-69.1961,"beck"
"33561","Chile_01001002",-17.9942,-69.255,"beck"
"33571","Chile_01001003",-18.0156,-69.2308,"beck"
"33581","Chile_01020003",-18.2325,-69.3319,"beck"
"33591","Chile_01021001",-18.5833,-69.0467,"beck"
"33601","Chile_01021002",-18.4931,-69.1494,"beck"
"33611","Chile_01041002",-19.2711,-68.6797,"beck"
"33621","Chile_01044001",-19.8586,-68.5858,"beck"
"33631","Chile_01050002",-20.0344,-68.8311,"beck"
"33641","Chile_01050004",-20.1119,-68.8408,"beck"
"33651","Chile_01201001",-17.9919,-69.6256,"beck"
"33661","Chile_01201003",-18.0036,-69.6331,"beck"
"33671","Chile_01201005",-17.8428,-69.6994,"beck"
"33681","Chile_01210001",-18.3667,-69.9003,"beck"
"33691","Chile_01211001",-18.4,-70.3,"beck"
"33701","Chile_01300009",-18.5133,-69.5656,"beck"
"33711","Chile_01410004",-18.8269,-69.6669,"beck"
"33721","Chile_01502002",-19.0444,-69.9842,"beck"
"33731","Chile_01502008",-18.9431,-69.6197,"beck"
"33741","Chile_01610002",-19.2958,-69.3886,"beck"
"33751","Chile_01610004",-19.1181,-69.2447,"beck"
"33761","Chile_01730002",-19.8297,-69.2869,"beck"
"33771","Chile_01730007",-19.7831,-69.1433,"beck"
"33781","Chile_01730012",-19.8531,-69.3442,"beck"
"33791","Chile_02101001",-21.6558,-68.6622,"beck"
"33801","Chile_02103014",-22.0103,-68.0269,"beck"
"33811","Chile_02104002",-22.0278,-68.6208,"beck"
"33821","Chile_02105001",-22.2792,-68.2428,"beck"
"33831","Chile_02105002",-22.2894,-68.3447,"beck"
"33841","Chile_02105005",-22.3653,-68.6419,"beck"
"33851","Chile_02105007",-22.2731,-68.1439,"beck"
"33861","Chile_02110004",-22.5061,-68.9889,"beck"
"33871","Chile_02112005",-21.7125,-69.5167,"beck"
"33881","Chile_02120001",-21.4247,-70.0536,"beck"
"33891","Chile_02510001",-22.8225,-68.1983,"beck"
"33901","Chile_03022001",-26.4808,-69.06,"beck"
"33911","Chile_03041002",-27.2025,-69.025,"beck"
"33921","Chile_03041004",-27.1333,-69.0003,"beck"
"33931","Chile_03041005",-27.08,-68.9306,"beck"
"33941","Chile_03050001",-27.4597,-69.0453,"beck"
"33951","Chile_03404001",-28.0431,-69.9567,"beck"
"33961","Chile_03414001",-28.0858,-69.9408,"beck"
"33971","Chile_03421001",-28.1478,-69.9939,"beck"
"33981","Chile_03430002",-27.8667,-70.0667,"beck"
"33991","Chile_03431001",-27.8044,-70.1269,"beck"
"34001","Chile_03450001",-27.3636,-70.3392,"beck"
"34011","Chile_03453001",-27.3194,-70.8381,"beck"
"34021","Chile_03802001",-28.9456,-70.1011,"beck"
"34031","Chile_03804002",-28.9414,-70.2481,"beck"
"34041","Chile_03814003",-29.1094,-70.4139,"beck"
"34051","Chile_03820003",-28.6719,-70.6464,"beck"
"34061","Chile_03825001",-28.5119,-71.0064,"beck"
"34071","Chile_03826001",-28.4647,-71.1783,"beck"
"34081","Chile_04301002",-30.2028,-70.0361,"beck"
"34091","Chile_04302001",-29.9711,-70.0928,"beck"
"34101","Chile_04306001",-29.8431,-70.3861,"beck"
"34111","Chile_04311001",-30.2206,-70.4928,"beck"
"34121","Chile_04313001",-30.1222,-70.4344,"beck"
"34131","Chile_04314001",-30.0897,-70.4928,"beck"
"34141","Chile_04320001",-29.9953,-70.5867,"beck"
"34151","Chile_04323001",-29.9811,-70.8981,"beck"
"34161","Chile_04335001",-29.8931,-71.2514,"beck"
"34171","Chile_04400001",-29.9789,-71.2861,"beck"
"34181","Chile_04501001",-30.4622,-70.5361,"beck"
"34191","Chile_04501002",-30.3833,-70.6,"beck"
"34201","Chile_04502001",-30.3333,-70.7667,"beck"
"34211","Chile_04502002",-30.2833,-70.7,"beck"
"34221","Chile_04503001",-30.4386,-71.0022,"beck"
"34231","Chile_04506002",-30.4772,-71.0692,"beck"
"34241","Chile_04506003",-30.4961,-71.0931,"beck"
"34251","Chile_04512001",-31.0119,-70.6644,"beck"
"34261","Chile_04513001",-30.9242,-70.7731,"beck"
"34271","Chile_04515002",-30.8422,-70.7694,"beck"
"34281","Chile_04516001",-30.7828,-70.8222,"beck"
"34291","Chile_04520002",-30.7656,-70.6158,"beck"
"34301","Chile_04522001",-30.7333,-70.6167,"beck"
"34311","Chile_04522002",-30.7081,-70.8728,"beck"
"34321","Chile_04523001",-30.7022,-70.9,"beck"
"34331","Chile_04523002",-30.7047,-70.9244,"beck"
"34341","Chile_04531002",-31.0325,-71.0403,"beck"
"34351","Chile_04532001",-31.2281,-70.9125,"beck"
"34361","Chile_04534001",-31.0833,-71.0667,"beck"
"34371","Chile_04535002",-30.9986,-71.09,"beck"
"34381","Chile_04537001",-30.8006,-70.9697,"beck"
"34391","Chile_04550003",-30.5903,-71.1714,"beck"
"34401","Chile_04556001",-30.75,-71.4167,"beck"
"34411","Chile_04557002",-30.6722,-71.5267,"beck"
"34421","Chile_04558001",-30.6667,-71.5333,"beck"
"34431","Chile_04704002",-31.8289,-70.5972,"beck"
"34441","Chile_04711001",-31.8117,-70.9303,"beck"
"34451","Chile_04712001",-31.6958,-70.7158,"beck"
"34461","Chile_04714001",-31.7714,-71.0639,"beck"
"34471","Chile_04716001",-31.7422,-71.1492,"beck"
"34481","Chile_04716004",-31.6881,-71.2658,"beck"
"34491","Chile_04721001",-31.5069,-70.8125,"beck"
"34501","Chile_04723001",-31.5608,-70.9644,"beck"
"34511","Chile_04726001",-31.6647,-71.2547,"beck"
"34521","Chile_04730001",-31.5836,-71.4606,"beck"
"34531","Chile_05100001",-32.2253,-70.7119,"beck"
"34541","Chile_05101002",-32.1667,-70.8167,"beck"
"34551","Chile_05110002",-32.2786,-70.9889,"beck"
"34561","Chile_05120001",-32.3778,-71.3719,"beck"
"34571","Chile_05200001",-32.33,-70.7381,"beck"
"34581","Chile_05401003",-32.8625,-70.1675,"beck"
"34591","Chile_05402015",-32.98,-70.2547,"beck"
"34601","Chile_05403002",-32.9067,-70.3036,"beck"
"34611","Chile_05403003",-32.8667,-70.4167,"beck"
"34621","Chile_05404001",-32.8347,-70.3533,"beck"
"34631","Chile_05405001",-32.75,-70.3167,"beck"
"34641","Chile_05410005",-32.7572,-70.7367,"beck"
"34651","Chile_05411001",-32.9164,-70.5403,"beck"
"34661","Chile_05414001",-32.5017,-70.5811,"beck"
"34671","Chile_05415002",-32.6942,-70.4089,"beck"
"34681","Chile_05420002",-32.8019,-70.9294,"beck"
"34691","Chile_05421002",-32.7769,-70.9772,"beck"
"34701","Chile_05423005",-32.8439,-71.1164,"beck"
"34711","Chile_05423006",-32.8667,-71.1333,"beck"
"34721","Chile_05423011",-32.85,-71.1167,"beck"
"34731","Chile_05427003",-32.9242,-71.4439,"beck"
"34741","Chile_05701001",-33.9781,-70.1456,"beck"
"34751","Chile_05701002",-33.8481,-70.1961,"beck"
"34761","Chile_05702001",-33.8056,-70.2089,"beck"
"34771","Chile_05703006",-33.5847,-70.1161,"beck"
"34781","Chile_05704002",-33.7347,-70.3008,"beck"
"34791","Chile_05705001",-33.49,-70.1342,"beck"
"34801","Chile_05706001",-33.4878,-70.1367,"beck"
"34811","Chile_05707002",-33.5875,-70.3669,"beck"
"34821","Chile_05710001",-33.5939,-70.3792,"beck"
"34831","Chile_05715001",-33.8333,-70.75,"beck"
"34841","Chile_05716001",-33.8111,-70.8836,"beck"
"34851","Chile_05720001",-33.3733,-70.3961,"beck"
"34861","Chile_05722001",-33.3256,-70.4561,"beck"
"34871","Chile_05722002",-33.3703,-70.4508,"beck"
"34881","Chile_05730005",-33.4783,-70.7172,"beck"
"34891","Chile_05730008",-33.4331,-70.5142,"beck"
"34901","Chile_05734001",-33.1983,-70.8956,"beck"
"34911","Chile_05737002",-33.4961,-70.8167,"beck"
"34921","Chile_05741001",-33.1669,-71.1306,"beck"
"34931","Chile_05746001",-33.6614,-71.3372,"beck"
"34941","Chile_05748001",-33.7219,-71.555,"beck"
"34951","Chile_06000003",-34.3628,-70.3056,"beck"
"34961","Chile_06002001",-34.3669,-70.3258,"beck"
"34971","Chile_06003001",-34.3464,-70.3764,"beck"
"34981","Chile_06006001",-34.2467,-70.3281,"beck"
"34991","Chile_06008005",-34.25,-70.5667,"beck"
"35001","Chile_06011001",-34.1842,-70.8436,"beck"
"35011","Chile_06015001",-34.3822,-71.0997,"beck"
"35021","Chile_06018001",-34.4311,-71.1681,"beck"
"35031","Chile_06019003",-34.2731,-71.3717,"beck"
"35041","Chile_06025001",-34.8164,-70.5642,"beck"
"35051","Chile_06027001",-34.6867,-70.8739,"beck"
